Console,Game
GBC,032 Looney Tunes Collector-Alert!.gbc
GBC,033 Looney Tunes Racing.gbc
GBC,034 X-Men - Mutant Academy.gbc
GBC,035 X-Men - Mutant Wars.gbc
GBC,036 X-Men - Wolverine's Rage.gbc
GBC,037 Metal Gear Solid.gbc
GBC,038 A Bug's Life.gbc
GBC,039 Action Man.gbc
GBC,040 Turok 1-Rage Wars.gbc
GBC,041 Turok 2-Seeds of Evil.gbc
GBC,042 Turok 3-Shadow of Oblivion.gbc
GBC,043 Xtreme Wheels.gbc
GBC,044 Road Rash.gbc
GBC,045 Tarzan.gbc
GBC,046 Army Men 2.gbc
GBC,047 Army Men Air Combat.gbc
GBC,048 Army Men Sarge's Heroes 2.gbc
GBC,049 Asterix - Search for Dogmatix.gbc
GBC,050 Atlantis - The Lost Empire.gbc
GBC,051 Toy Story 2.gbc
GBC,053 Xena-Warrior Princess.gbc
GBC,054 Batman - Chaos in Gotham.gbc
GBC,055 Batman Beyond - Return of the Joker.gbc
GBC,056 Battle of Midway 1942.gbc
GBC,057 Pac-Man.gbc
GBC,058 Pac-Man & Pac-Attack SCE.gbc
GBC,059 Pac-man by Jeff Frohwein.gbc
GBC,060 Blaster Master Enemy Below.gbc
GBC,061 Buffy-The Vampire Slayer.gbc
GBC,062 Bugs Bunny-Crazy Castle 3.gbc
GBC,063 Bugs Bunny-Crazy Castle 4.gbc
GBC,064 Buzz Lightyear of Star Command.gbc
GBC,065 Carmageddon.gbc
GBC,066 Commander Keen.gbc
GBC,067 Conker's Pocket Tales.gbc
GBC,068 Croc 1.gbc
GBC,069 Croc 2.gbc
GBC,070 Crystalis.gbc
GBC,071 Daffy Duck-Fowl Play.gbc
GBC,072 Dexter's Laboratory-Robot Rampage.gbc
GBC,073 Dinosaur.gbc
GBC,074 Dragon Tales - Dragon Wings.gbc
GBC,075 Driver - You Are The Wheelman.gbc
GBC,076 Duke Nukem.gbc
GBC,077 Earthworm Jim-Menace 2 the Galaxy.gbc
GBC,078 F1 Championship Season 2000.gbc
GBC,079 Frogger 1.gbc
GBC,080 Frogger 2.gbc
GBC,081 Galaga - Destination Earth.gbc
GBC,082 Gex - Enter the Gecko.gbc
GBC,083 Ghosts 'N Goblins.gbc
GBC,084 Godzilla - The Series-Monster Wars.gbc
GBC,085 Grand Theft Auto 1.gbc
GBC,086 Grand Theft Auto 2.gbc
GBC,087 Harry Potter And The Sorcerer's Stone.gbc
GBC,088 Heroes of Might and Magic 1.gbc
GBC,089 Heroes of Might and Magic 2.gbc
GBC,090 Hot Wheels Stunt Track Driver.gbc
GBC,091 Indiana Jones and the Infernal Machine.gbc
GBC,092 Legend of the River King 2.gbc
GBC,093 LEGO Alpha Team.gbc
GBC,094 Lego Island 2-The Brickster's Revenge.gbc
GBC,095 LEGO Racers.gbc
GBC,096 Lufia-The Legend Returns.gbc
GBC,097 Madden NFL 2000.gbc
GBC,098 Men In Black 2.gbc
GBC,099 Metal Walker.gbc
GBC,100 Mickey's Speedway USA.gbc
GBC,101 Micro Machines V3.gbc
GBC,102 Mission Impossible.gbc
GBC,103 Monopoly.gbc
GBC,104 Monster Rancher Battle Card.gbc
GBC,105 Monster Rancher Explorer.gbc
GBC,106 Monsters Inc..gbc
GBC,107 Mortal Kombat 4.gbc
GBC,108 NASCAR Racers.gbc
GBC,109 NBA 3 on 3 Featuring Kobe Bryant.gbc
GBC,110 NBA Jam 2001.gbc
GBC,111 One Piece-Dream of Rufi's Pirates is B.gbc
GBC,112 Pitfall-Beyond the Jungle.gbc
GBC,113 Power Quest.gbc
GBC,114 Power Rangers Light Speed Rescue.gbc
GBC,115 Power Rangers Time Force.gbc
GBC,116 R-Type DX.gbc
GBC,117 Rainbow Islands.gbc
GBC,118 Rampage 1-World Tour.gbc
GBC,119 Rampage 2-Universal Tour.gbc
GBC,120 Rayman.gbc
GBC,121 Battle Tanx.gbc
GBC,122 Rugrats in Paris.gbc
GBC,123 Sgt. Rock-On the Frontline.gbc
GBC,124 Shntae.gbc
GBC,125 Shrek-Fairy Tale Freakdown.gbc
GBC,126 Simpsons.gbc
GBC,127 Soccer Manager.gbc
GBC,128 Space Invaders.gbc
GBC,129 Spawn.gbc
GBC,130 Spider-Man 2-The Sinister Six.gbc
GBC,131 Spider-Man.gbc
GBC,132 Spy vs Spy.gbc
GBC,133 Street Fighter Alpha.gbc
GBC,134 Stuart Little - The Journey Home.gbc
GBC,135 Alice in Wonderland.gbc
GBC,136 Aliens-Thanatos Encounter.gbc
GBC,137 The Adventures of the Smurfs.gbc
GBC,138 The Jungle Book-Mowgli's Wild Adventure.gbc
GBC,139 The Lion King-Simba's Mighty Adventure.gbc
GBC,140 The Powerpuff Girls-Bad Mojo Jojo.gbc
GBC,141 The Rugrats Movie.gbc
GBC,142 The Simpsons-Night of the Living Treehouse of Horror.gbc
GBC,143 The Smurfs Nightmare.gbc
GBC,144 Tiny Toon Adventures-Buster Saves the Day.gbc
GBC,145 Tom & Jerry in Mouse Attacks!.gbc
GBC,146 Tom and Jerry-Mousehunt.gbc
GBC,147 Tom Clancy's Rainbow Six.gbc
GBC,148 Tomb Raider-Curse of the Sword.gbc
GBC,149 Tony Hawk's Pro Skater 1.gbc
GBC,150 Tony Hawk's Pro Skater 2.gbc
GBC,151 Tony Hawk's Pro Skater 3.gbc
GBC,152 Tootuff.gbc
GBC,153 Barbie - Pet Rescue.gbc
GBC,154 Trick Boarder.gbc
GBC,155 Blade.gbc
GBC,156 Blades of Steel.gbc
GBC,157 Azure Dreams.gbc
GBC,158 Vigilante 8.gbc
GBC,159 Warlocked.gbc
GBC,160 Wendy-every witch way.gbc
GBC,161 Winnie the Pooh.gbc
GBC,162 Woody Woodpecker Racing.gbc
GBC,163 World Destruction League.gbc
GBC,164 Worms Armageddon.gbc
GBC,165 WWF Attitude.gbc
GBC,166 WWF Betrayal.gbc
GBC,167 WWF Wrestlemania 2000.gbc
GBC,168 All-Star Baseball 2001.gbc
GBC,169 All-Star Tennis 2000.gbc
GBC,170 Alone in the Dark-The New Nightmare.gbc
GBC,171 Animorphs.gbc
GBC,"172 Austin Powers - Oh, Behave!.gbc"
GBC,173 Yars' Revenge.gbc
GBC,174 Yogi Bear-Great Balloon Blast.gbc
GBC,175 Dalmatians-Puppies to the Rescue.gbc
GBC,176 The World is Not Enough.gbc
GBC,177 Pocket Pool 3D.gbc
GBC,178 10-Pin Bowling.gbc
GBC,Air Force Delta.gbc
GBC,Animorphs.gbc
GBC,Antz Racing.gbc
GBC,Armada FX Racers.gbc
GBC,Arthur's Absolutely Fun Day!.gbc
GBC,Austin Powers-Welcome to My Underground Lair.gbc
GBC,Babe and Friend.gbc
GBC,Ballistic.gbc
GBC,Barbie Magic Genie.gbc
GBC,Bass Masters Classic.gbc
GBC,Beauty and the Beast.gbc
GBC,Black Bass-Lure Fishing.gbc
GBC,Blue's Clues-Blue's Alphabet Book.gbc
GBC,Boarder Zone.gbc
GBC,Bob the Builder-Fix It Fun!.gbc
GBC,Bust-a-Move Millennium.gbc
GBC,Carl Lewis Athletics 2000.gbc
GBC,Caterpillar Construction Zone.gbc
GBC,Catz.gbc
GBC,Challenger GB BIOS.gbc
GBC,Championship Motocross 2001 with Ricky Carmichael.gbc
GBC,Chicken Run.gbc
GBC,Cruis'n Exotica.gbc
GBC,Cubix Robots For Everyone-Race'n Robots.gbc
GBC,CyberTiger.gbc
GBC,Dave Mirra Freestyle BMX.gbc
GBC,Dinosaur'Us.gbc
GBC,Doug's Big Game.gbc
GBC,Dragon Dance.gbc
GBC,Drymouth.gbc
GBC,Elmo in Grouchland.gbc
GBC,Elmo's 123s.gbc
GBC,Elmo's ABCs.gbc
GBC,EMS Multi-ROM Menu V1.0.gbc
GBC,ESPN International Track & Field.gbc
GBC,ESPN National Hockey Night.gbc
GBC,Extreme Sports with The Berenstein Bears.gbc
GBC,F.A. Premier League Stars 2001.gbc
GBC,Force 21.gbc
GBC,Formula One 2000.gbc
GBC,FREME Tuner.gbc
GBC,Gex 3-Deep Pocket Gecko.gbc
GBC,Gobs of Games.gbc
GBC,Hello Kitty's Cube Frenzy.gbc
GBC,Hoyle Card Games.gbc
GBC,Inspector Gadget-Operation Madkactus.gbc
GBC,International Superstar Soccer 99.gbc
GBC,International Track & Field.gbc
GBC,Jeff Gordan XS Racing.gbc
GBC,Jeremy McGrath Supercross 2000.gbc
GBC,Jim Henson's Muppets.gbc
GBC,Joust & Defender.gbc
GBC,Kelly Club-Clubhouse Fun.gbc
GBC,Klax.gbc
GBC,Klustar.gbc
GBC,Knockout Kings.gbc
GBC,LEGO Stunt Rally.gbc
GBC,Lemmings & Oh No! More Lemmings.gbc
GBC,Lil' Monster.gbc
GBC,Little Nicky.gbc
GBC,M&M's Minis Madness.gbc
GBC,Marvin Strikes Back.gbc
GBC,Mary-Kate & Ashley-Get a Clue.gbc
GBC,Mary-Kate & Ashley-Pocket Planner.gbc
GBC,Mary-Kate & Ashley-Winners Circle.gbc
GBC,Mat Hoffman's Pro BMX.gbc
GBC,Matchbox-Emergency Patrol.gbc
GBC,Micro Machines 1&2-Twin Turbo.gbc
GBC,Millenium Winter Sports.gbc
GBC,Moon Patrol & Spy Hunter.gbc
GBC,MTV Sports-Pure Ride.gbc
GBC,MTV Sports-Skateboarding.gbc
GBC,MTV Sports-TJ Lavin's Ultimate BMX.gbc
GBC,NASCAR Challenge.gbc
GBC,NASCAR Heat.gbc
GBC,NBA Hoopz.gbc
GBC,NBA In The Zone.gbc
GBC,NBA Showtime-NBA on NBC.gbc
GBC,NFL Blitz 2000.gbc
GBC,NFL Blitz 2001.gbc
GBC,NHL 2000.gbc
GBC,NHL Blades of Steel 2000.gbc
GBC,Nicktoon's Racing.gbc
GBC,Power Spike-Pro Beach Volleyball.gbc
GBC,Razor Freestyle Scooter.gbc
GBC,Ready 2 Rumble Boxing.gbc
GBC,Rocket Power-Gettin' Air.gbc
GBC,Rugrats-Time Travelers.gbc
GBC,Rugrats-Totally Angelica.gbc
GBC,Sabrina-The Animated Series-Spooked.gbc
GBC,Sabrina-The Animated Series-Zapped!.gbc
GBC,San Francisco Rush 2049.gbc
GBC,Space Invaders.gbc
GBC,Spawn.gbc
GBC,Speedy Gonzales-Aztec Adventure.gbc
GBC,Spy vs Spy.gbc
GBC,Tech Deck Skateboarding.gbc
GBC,Test Drive 2001.gbc
GBC,Test Drive 6.gbc
GBC,The Dukes of Hazzard-Racing for Home.gbc
GBC,The Emperor's New Groove.gbc
GBC,The Flintstones-Burgertime in Bedrock.gbc
GBC,The Jungle Book-Mowgli's Wild Adventure.gbc
GBC,The Land Before Time.gbc
GBC,The Little Mermaid II Pinball Frenzy.gbc
GBC,The Mask of Zorro.gbc
GBC,The Mummy Returns.gbc
GBC,The Powerpuff Girls-Bad Mojo Jojo.gbc
GBC,The Powerpuff Girls-Battle Him.gbc
GBC,The Powerpuff Girls-Paint the Townsville Green.gbc
GBC,The Wild Thornberrys Rambler.gbc
GBC,Three Lions.gbc
GBC,Tiger Woods PGA Tour 2000.gbc
GBC,Tiny Toons-Buster Saves the Day.gbc
GBC,Tom Clancy's Rainbow Six.gbc
GBC,Tomb Raider-Curse of the Sword.gbc
GBC,Tonka Raceway.gbc
GBC,Top Gear Pocket 1.gbc
GBC,Top Gear Pocket 2.gbc
GBC,Top Gear Rally.gbc
GBC,Top Gun-Firestorm.gbc
GBC,Toy Story Racing.gbc
GBC,Triple Play 2001.gbc
GBC,Vegas Games.gbc
GBC,Vigilante 8.gbc
GBC,Walt Disney World Quest-Magical Racing Tour.gbc
GBC,Warlocked.gbc
GBC,Warriors of Might and Magic.gbc
GBC,WCW Mayhem.gbc
GBC,Who Wants to Be a Millionaire-2nd Edition.gbc
GBC,Wings of Fury.gbc
GBC,Winnie the Pooh-Adventures in the 100 Acre Wood.gbc
GBC,Woody Woodpecker-Escape from Buzz Buzzard's Park.gbc
GBC,Yoda Stories.gbc
GBC,001 Dragon Warrior I and II.sav
GBA,001 Pokemon Emerald Version.gba
GBA,002 Pokemon Ruby.gba
GBA,003 Pokemon Saphire.gba
GBA,004 Pokemon Fire Red.gba
GBA,005 Pokemon Leaf Green.gba
GBA,006 Pokemon Mystery Dungeon-Red Rescue Team.gba
GBA,019 Golden Sun.gba
GBA,020 Tekken Advance.gba
GBA,021 Crash Bandicoot.gba
GBA,022 Crash Bandicoot 2.gba
GBA,023 Crash Nitro Kart.GBA
GBA,024 Crash Bandicoot Fusion.gba
GBA,025 Crash of the Titans.gba
GBA,026 Donkey Kong Country 1.gba
GBA,027 Donkey Kong Country 2.gba
GBA,028 Donkey Kong Country 3.gba
GBA,029 Sonic Advance.gba
GBA,030 Sonic Advance 2.gba
GBA,031 Sonic Advance 3.gba
GBA,032 Sonic Battle.gba
GBA,033 Rayman Advance.gba
GBA,034 Rayman-Hoodlums Revenge.gba
GBA,035 Rayman Raving Rabbits.gba
GBA,036 Rayman 3.gba
GBA,037 The King Of Fighters EX1.gba
GBA,038 The king of the fighter EX2.gba
GBA,039 Metal Slug Advance.gba
GBA,040 Dragon Ball-Ad Adv.gba
GBA,041 Kirby Nightmare In Dreamland.gba
GBA,042 Kirby And The Amazing Mirror.gba
GBA,043 Driv3r.gba
GBA,044 Spyro-Season of Ice.gba
GBA,045 Spyro 2-Season Of Flame.gba
GBA,046 Spyro-Attack of the Rhynocs.gba
GBA,047 Spyro Orange the Cortex Conspiracy.gba
GBA,048 The Legend of Spyro-The Eternal Night.gba
GBA,049 The Legend of Spyro - A New Beginning.gba
GBA,050 World Soccer Winning 11.gba
GBA,052 CT Special Forces.gba
GBA,053 CT Special Forces 2.gba
GBA,054 Contra Advance.gba
GBA,055 Final Fantasy I & II-Dawn of Souls.gba
GBA,056 Final Fantasy Tactics Advance.gba
GBA,057 Final Fantasy IV.gba
GBA,058 Final Fantasy V.gba
GBA,059 Final Fantasy VI.gba
GBA,060 Wario Land 4.gba
GBA,061 Wario Ware Inc.gba
GBA,062 Wario Ware Twisted!.gba
GBA,063 Yggdra Union.gba
GBA,064 Mortal Kombat Advance.gba
GBA,065 Mortal Kombat Deadly Alliance.gba
GBA,066 Mortal Kombat Tournament Edition.gba
GBA,067 Megaman Zero 1.gba
GBA,068 Megaman Zero 2.gba
GBA,069 Megaman Zero 3.gba
GBA,070 Megaman Zero 4.gba
GBA,071 MegaMan & Bass.gba
GBA,072 Harvest Moon-Mineral Town.gba
GBA,073 Harvest Moon-More Friends of Mineral Town.gba
GBA,074 Fire Emblem-The Sacred Stones.gba
GBA,075 Fire Emblem.GBA
GBA,076 Super street fighter II turbo-revival.gba
GBA,077 Street Fighter Alpha 3.gba
GBA,078 Super Puzzle Fighter II.gba
GBA,079 Castlevania-Circle of the Moon.gba
GBA,080 Castlevania-Harmony Of Dissonance.gba
GBA,081 Castlevania-Aria Of Sorrow.gba
GBA,082 The Legend Of Zelda-Link To The Past.gba
GBA,083 The Legend of Zelda-The Minish Cap.gba
GBA,084 Shining Soul.gba
GBA,085 Shining Soul II.gba
GBA,086 Metroid Zero Mission.gba
GBA,087 Metroid Fusion.gba
GBA,088 Spiderman-Mysterio's Menace.gba
GBA,089 Spider-Man 2.gba
GBA,090 Spider-Man 3.gba
GBA,091 Spider-Man-The Movie.gba
GBA,092 Ultimate Spider-Man.gba
GBA,093 Spider-Man-Battle For New York.gba
GBA,094 Teenage mutant ninja turtles.gba
GBA,095 Teenage Mutant Ninja Turtles 2.gba
GBA,096 TMNT.gba
GBA,097 The Urbz-Sims in the city.gba
GBA,098 The Sims 2.gba
GBA,099 Monster Rancher Advance 1.gba
GBA,100 Monster Rancher Advance 2.gba
GBA,101 Super Robot Taisen OG 1.gba
GBA,102 Super Robot Taisen OG 2.gba
GBA,103 Harry Potter and the Sorcerer's Stone.gba
GBA,104 Harry Potter and The Chamber of Secrets.gba
GBA,105 Harry Potter and the Prisoner of Azkaban.gba
GBA,106 Harry Potter and the Goblet of Fire.gba
GBA,107 Harry Potter and the Order of the Phoenix.gba
GBA,108 American Idol.gba
GBA,109 Bionicle Heroes.gba
GBA,110 Charlotte's Web.gba
GBA,111 Disney Sports Football.gba
GBA,112 Disney Sports Skateboarding.gba
GBA,113 Disney Sports Snowboarding.gba
GBA,114 Dogz 2.gba
GBA,115 Duel Masters-Shadow of the Code.gba
GBA,116 Dynasty Warriors Advance.gba
GBA,117 Eragon.gba
GBA,119 Hamtaro Ham Ham Games.gba
GBA,120 Hamtaro Rainbow Rescue.gba
GBA,121 High School Musical-Livin' the Dream.gba
GBA,122 Ice Age 2-The Meltdown.gba
GBA,123 Juka and the monophonic menace.gba
GBA,124 Lego Star Wars 2.gba
GBA,125 LEGO Star Wars-The Video Game.gba
GBA,126 Lemony Snicket's A Series of Unfortunate Events.gba
GBA,127 Lord of the Rings-The Return of the King.gba
GBA,128 Lord Of The Rings-The Two Towers.gba
GBA,129 Medal of Honor Infiltrator.gba
GBA,130 My Animal Centre in Africa.gba
GBA,131 Pirates of the Caribbean 2-Dead Mans Chest.gba
GBA,132 Dexter's Laboratory-Chess Challenge.gba
GBA,133 Garfield-The Search for Pooky.gba
GBA,134 Ice Nine.gba
GBA,135 Mech Platoon.gba
GBA,136 Oddworld-Munch's Oddysee.gba
GBA,137 Power Pro Kun Pocket 4.gba
GBA,138 Robots.gba
GBA,139 Scurge-Hive.gba
GBA,140 Shaman King-Legacy of the Spirits-Soaring Hawk.GBA
GBA,141 Shaman King-Legacy of the Spirits-Sprinting Wolf.gba
GBA,142 Shaman King-Master of Spirits 2.gba
GBA,143 Summon Night-Swordcraft Story.gba
GBA,144 Summon Night-Swordcraft Story 2.gba
GBA,145 Superman Returns-Fortress of Solitude.gba
GBA,146 Sword of Mana.gba
GBA,147 The Chronicles of Narnia.gba
GBA,148 The Lord of the Rings-The Third Age.gba
GBA,149 The Sims Bustin Out.gba
GBA,150 Tron 2.0-Killer App.gba
GBA,151 Ultimate Muscle-The Path of the Superhero.gba
GBA,152 WinX Club.gba
GBA,153 Acing Gears Advance.gba
GBA,154 Advance GTA.gba
GBA,155 Advance Guardian Heroes.gba
GBA,156 Asterix & Obelix PAF! Them All!.gba
GBA,157 Astro Boy.gba
GBA,158 Atomic Betty.gba
GBA,159 Avatar-The LastAirbender.gba
GBA,160 Ballistic-Ecks vs Sever.gba
GBA,161 Barnyard.gba
GBA,162 Batman Vengeance.gba
GBA,163 Best Friends-My Horse.gba
GBA,164 Beyblade Vforce-Ultimate Blader Jam.gba
GBA,165 Blender Bros.gba
GBA,166 Bomberman Max 2 Blue.gba
GBA,167 Bomberman Max 2 Red.gba
GBA,168 Boxing fever.gba
GBA,169 Bratz Forever Diamondz.gba
GBA,170 Bratz Rock Angelz.gba
GBA,171 Britney's Dance Beat.gba
GBA,172 Broken Sword-The Shadow of the Templars.gba
GBA,173 Bruce Lee Return of the Legend Vivendi Universal.gba
GBA,174 Cabela's big game hunter.gba
GBA,175 Catwoman.gba
GBA,176 Charlie And The Chocolate Factory.gba
GBA,177 CIMA The Enemy.gba
GBA,178 Columns Crown.gba
GBA,179 Crazy Taxi-Catch A Ride.gba
GBA,"180 Crouching tiger, hidden dragon.gba"
GBA,181 Dark Arena.gba
GBA,182 Dave mirra freestyle bmx 2.gba
GBA,183 Dave mirra freestyle bmx 3.gba
GBA,185 Demikids-dark version.gba
GBA,186 Demikids-light version.gba
GBA,187 Digimon Racing.gba
GBA,188 Dinotopia-The Timestone Pirates.gba
GBA,189 Disney Brother Bear.gba
GBA,190 Disney Princess.gba
GBA,"191 Disney's American Dragon-Jake Long, Rise of the Huntsclan.gba"
GBA,192 Disney's Cinderella-Magical Dreams.gba
GBA,193 Disney's Extreme Skate Adventure.gba
GBA,194 Disney's Herbie Fully Loaded.gba
GBA,195 Disney's Kim Possible.gba
GBA,196 Disney's Lilo & Stitch 2-Hamsterveil Havoc.gba
GBA,197 Disney's Magical Quest 3.gba
GBA,198 Disney's Party.gba
GBA,199 Disney's The Jungle Book 2.gba
GBA,200 Disneys Lilo & Stitch.gba
GBA,201 Disneys The Lion King 1.5.gba
GBA,202 Dogz Fashion.gba
GBA,203 Dogz.gba
GBA,204 Dokapon.gba
GBA,205 Donald Duck Advance.gba
GBA,206 Dr. Muto.gba
GBA,207 Dragon Ball GT-Transformation.gba
GBA,208 Dragon Ball Z-The CollETCible Card Game.gba
GBA,209 Dragon ball Z-the legacy of goku II.gba
GBA,211 Dragon Tales-Dragon Adventures.gba
GBA,212 DragonBall Z Buu's Fury.gba
GBA,213 Dreamworks Shark Tale.gba
GBA,214 Driver 2 Advance.gba
GBA,215 Duel Masters-Kaijudo Showdown.gba
GBA,216 Duel Masters-Sempai Legends.gba
GBA,217 Earthworm Jim 2.gba
GBA,218 Earthworm Jim.gba
GBA,219 Ecks vs. Sever.gba
GBA,"220 Ed, Edd n Eddy-The Mis-Edventures.gba"
GBA,221 ESPN Great Outdoor Games-Bass Tournament.gba
GBA,222 ESPN X-Games Skateboarding.gba
GBA,223 Famista Advance.gba
GBA,225 Finding Nemo.gba
GBA,226 Fire pro wrestling 2.gba
GBA,227 Fire pro wrestling.gba
GBA,228 Flushed Away.gba
GBA,229 Frogger Advance-The Great Quest.gba
GBA,230 Frogger's adventures 2-the lost wand.gba
GBA,231 Frogger's journey-the forgotten relic.gba
GBA,232 Gekido advance-kintaro's revenge.gba
GBA,233 Ghost Rider.gba
GBA,234 Golden Nugget Casino.gba
GBA,235 GT Advance 2 Rally Racing.gba
GBA,236 GT Advanced 3 Pro Concept Racing.gba
GBA,237 GT Racers.gba
GBA,238 Guilty Gear X.gba
GBA,239 Home On The Range.gba
GBA,240 Hot Wheels Stunt Track Challenge.gba
GBA,241 Hot Wheels Velocity X.gba
GBA,242 Hot Wheels-World Race.gba
GBA,243 International Superstar Soccer.gba
GBA,244 Invader.gba
GBA,245 James Bond 007 Everything or Nothing.gba
GBA,246 Jonny Moseley Mad Trix.gba
GBA,247 Jurassic park III - dino attack.gba
GBA,248 Jurassic park III - island attack.gba
GBA,249 Jurassic park III - the DNA factor.gba
GBA,250 Justice League Chronicles.gba
GBA,251 Justice League Heroes-The Flash.gba
GBA,252 Justice League-Injustice for All.gba
GBA,253 Kong The 8th Wonder of the World.gba
GBA,254 Kong-The Animated Series.gba
GBA,255 Land Before Time Into The Mysterious Beyond.gba
GBA,256 Legends of Wrestling 2.gba
GBA,257 Lego Bionicle.gba
GBA,258 Lego Island 2.gba
GBA,259 Lego Racers 2.gba
GBA,260 LEGO Soccer Mania.gba
GBA,261 Little Mermaid-Magic In Two Kingdoms.gba
GBA,262 Lizzie McGuire 3-Homecoming Havoc.gba
GBA,263 Looney Tunes-Back in Action.gba
GBA,264 Lufia - the ruins of lore.gba
GBA,265 M&M's Blast!.gba
GBA,266 Madagascar-Operation Penguin.gba
GBA,267 Major League Baseball 2007.gba
GBA,268 Racing Gears Advance.gba
GBA,269 Marvel Ultimate Alliance.gba
GBA,270 Masters of the Universe HeMan-Power of Grayskull.gba
GBA,271 Math Patrol-The Kleptoid Threat.gba
GBA,272 Medabots AX-Metabee Version.gba
GBA,273 Medabots-Rokusho Version.gba
GBA,274 Medal of Honor Underground.gba
GBA,275 Meet the Robinsons.gba
GBA,276 Mega Man Battle Network 6-Cybeast Falzar.gba
GBA,277 Mega Man Battle Network 6-Cybeast Gregar.gba
GBA,278 MegaMan & Bass.gba
GBA,279 Megaman Battle Chip Challenge.gba
GBA,280 Megaman Battle Network 3-Blue Version.gba
GBA,281 Megaman Battle Network 4-Blue Moon.gba
GBA,282 Megaman Battle Network 4-Red Sun.gba
GBA,283 Megaman Battle Network 5-Team Colonel.gba
GBA,284 Megaman Battle Network 5-Team Protoman.gba
GBA,285 Megaman Battle Network EXE 1.gba
GBA,286 Megaman Battle Network EXE 2.gba
GBA,287 Megaman Network Battle 3-White Version.gba
GBA,288 Rockman EXE 4.5-Real Operation.gba
GBA,289 Monster Jam-Maximum Destruction.gba
GBA,290 Need for Speed Underground 2.gba
GBA,291 No Rules Get Phat.gba
GBA,292 Onimusha tactics.gba
GBA,293 Open Season.gba
GBA,294 Over the Hedge.gba
GBA,295 Over the Hedge2-Hammy Goes.gba
GBA,296 Robopon 2-Cross Version.gba
GBA,297 Paws & Claws-Dogs & Cats Best Friend.gba
GBA,298 Peter Pan-Return to Neverland.gba
GBA,299 Petz Vet.gba
GBA,300 Petz-Hamsterz Life.gba
GBA,301 Pferd And Pony Mein Gestut.gba
GBA,302 Phil of the Future.gba
GBA,303 Piglet's Big Game.gba
GBA,304 Pinball Of The Dead.gba
GBA,305 Pirates of the Caribbean.gba
GBA,306 Pocket Dogs.gba
GBA,307 Punch King.gba
GBA,308 Rainbow Six Rogue Spear.gba
GBA,309 Ratatouille.gba
GBA,310 Rave Master-Special Attack Force.gba
GBA,311 Recca no honoo - the game.gba
GBA,312 Rocky.gba
GBA,313 Samurai deeper kyo.gba
GBA,314 Samurai Jack-The Amulet of Time.gba
GBA,315 Scooby Doo 2-Monster Unleashed.gba
GBA,316 Scrabble.gba
GBA,317 SD gundam force.gba
GBA,318 Shaun Palmers Pro Snowboarder.gba
GBA,319 Shrek 2-Beg for Mercy.gba
GBA,320 Shrek 2.gba
GBA,322 Shrek Super Slam.gba
GBA,323 Shrek the Third.gba
GBA,324 Shrek-Reekin Havoc.gba
GBA,325 Shrek-Swamp Kart Speedway.gba
GBA,326 Sonic Pinball Party.gba
GBA,327 Space channel 5 - ulala's cosmic attack.gba
GBA,328 Gunstar Super Heroes.gba
GBA,329 SpongeBob Square Pants-Revenge of The Flying Dutchman.gba
GBA,330 SpongeBob SquarePants-Battle for Bikini Bottom.gba
GBA,331 SpongeBob Squarepants-Creature from the Krusty Krab.gba
GBA,332 SpongeBob SquarePants-The Movie.gba
GBA,333 Spy Hunter.gba
GBA,334 Spy Kids 3D.gba
GBA,336 Star Wars Episode II-Attack Of The Clones.gba
GBA,337 Star Wars Episode III-Revenge of the Sith.gba
GBA,338 Star Wars Trilogy-Apprentice of the Force.gba
GBA,339 Star Wars-Jedi Power Battles.gba
GBA,340 Strawberry Shortcake Ice Cream Island Riding Camp.gba
GBA,342 Superman-Countdown to Apokolips.gba
GBA,343 Surf's Up.gba
GBA,344 Taiketsu! ultra hero.gba
GBA,345 Tak 2-The Staff of Dreams.gba
GBA,346 Tak and the Power of JuJu.gba
GBA,347 Tarzan Return to the Jungle.gba
GBA,349 Terminator 3 Rise Of The Machines.gba
GBA,350 The Barbie Diaries High School Mystery.gba
GBA,351 The Cheetah Girls.gba
GBA,352 The Grim Adventures of Billy and Mandy.gba
GBA,353 The Hobbit.gba
GBA,354 The Incredible Hulk.gba
GBA,355 The Incredibles Rise Of The Underminer.gba
GBA,356 The Incredibles-rise of the underminer.gba
GBA,357 The Incredibles.gba
GBA,358 The Jungle Book.gba
GBA,359 The Koala Brothers-Outback Adventures.gba
GBA,360 The Lord of The Rings-The Fellowship Of The Ring.gba
GBA,361 The Pink Panther.gba
GBA,362 The Powerpuff Girls-Him and Seek.gba
GBA,363 The Revenge of Shinobi.gba
GBA,364 The Santa Clause 3-The Escape Clause.gba
GBA,365 The Simpsons-Road Rage.gba
GBA,366 The Sum of All Fears.gba
GBA,367 The Tower SP.gba
GBA,368 The Wild.gba
GBA,369 Thunderbirds-International Rescue.gba
GBA,370 Tiger Woods PGA Tour Golf.gba
GBA,371 Tom and Jerry Tales.gba
GBA,372 Tom and Jerry-Magic Ring.gba
GBA,373 Tom Clancy's Splinter Cell.gba
GBA,374 Tony Hawk's American Sk8land.gba
GBA,375 Tony Hawk's Pro Skater 4.gba
GBA,376 Tony Hawks Underground 1.gba
GBA,377 Tony Hawks Underground 2.gba
GBA,378 Totally Spies 1.gba
GBA,379 Totally Spies 2 Undercover.gba
